,index,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
7380,7380,17,7,1,3,0,0,1,1,6,0,659,0,26,0,2,8,18,16,291,8,0
7381,7381,10,8,2,6,2,0,0,1,6,0,866,2,26,0,2,8,18,16,291,8,0
7382,7382,24,0,2,3,0,0,1,1,6,0,96,1,26,0,2,8,18,16,291,8,0
7383,7383,17,1,1,2,2,1,0,1,6,0,123,0,26,0,2,8,18,16,291,8,0
7384,7384,8,0,1,6,0,0,0,1,6,0,56,0,26,0,2,8,18,16,291,8,0
7385,7385,17,10,1,7,0,1,0,1,6,0,54,2,26,0,2,8,18,16,291,8,0
7386,7386,33,0,1,6,0,1,0,1,6,0,152,3,26,0,2,8,18,16,291,8,0
7387,7387,8,1,1,1,0,0,0,1,6,0,25,3,26,0,2,8,18,16,291,8,0
7388,7388,9,0,1,3,2,0,0,1,6,0,120,5,26,0,2,8,18,16,291,8,0
7389,7389,20,6,0,6,0,1,0,1,6,0,491,0,26,0,2,8,18,16,291,8,0
7390,7390,32,2,1,6,2,0,0,1,6,0,379,16,26,0,2,8,18,16,291,8,0
7391,7391,20,1,1,2,2,0,0,1,6,0,343,2,26,0,2,8,18,16,291,8,0
7392,7392,15,10,2,3,2,1,1,1,6,0,289,1,26,0,2,8,18,16,291,8,0
7393,7393,33,1,1,0,2,0,0,1,6,0,574,0,26,0,2,8,18,16,291,8,0
7394,7394,34,7,1,3,2,1,0,1,6,0,85,0,26,0,2,8,18,16,291,8,0
7395,7395,38,11,1,7,2,0,0,1,6,0,319,0,26,0,2,8,18,16,291,8,0
7396,7396,32,7,1,3,0,1,1,1,6,0,108,0,26,0,2,8,18,16,291,8,0
7397,7397,23,7,1,3,0,0,1,1,6,0,762,2,26,0,2,8,18,16,291,8,1
7398,7398,35,1,2,7,2,0,0,1,6,0,80,2,26,0,2,8,18,16,291,8,0
7399,7399,38,11,1,7,2,1,0,1,6,0,449,0,26,0,2,8,18,16,291,8,0
7400,7400,21,0,2,6,0,1,0,1,6,0,198,0,26,0,2,8,18,16,291,8,0
7401,7401,35,6,1,6,0,1,0,1,6,0,135,1,26,0,2,8,18,16,291,8,0
7402,7402,17,7,1,3,0,1,0,1,6,0,69,0,26,0,2,8,18,16,291,8,0
7403,7403,27,0,0,6,2,1,0,1,6,0,55,0,26,0,2,8,18,16,291,8,0
7404,7404,31,1,1,1,0,1,0,1,6,0,290,4,26,0,2,8,18,16,291,8,1
7405,7405,9,9,1,1,0,1,0,1,6,0,138,0,26,0,2,8,18,16,291,8,0
7406,7406,11,7,1,7,0,0,1,1,6,0,135,0,26,0,2,8,18,16,291,8,0
7407,7407,14,2,1,2,2,1,0,1,6,0,70,0,26,0,2,8,18,16,291,8,0
7408,7408,41,3,1,0,2,1,0,1,6,0,652,1,26,0,2,8,18,16,291,8,0
7409,7409,20,6,1,2,0,0,0,1,6,0,327,0,26,0,2,8,18,16,291,8,0
7410,7410,26,3,1,0,2,0,0,1,6,0,246,0,26,0,2,8,18,16,291,8,0
7411,7411,20,9,2,6,0,1,0,1,6,0,295,0,26,0,2,8,18,16,291,8,0
7412,7412,20,9,2,6,0,0,0,1,6,0,255,0,26,0,2,8,18,16,291,8,0
7413,7413,18,7,2,3,0,1,0,1,6,0,523,0,26,0,2,8,18,16,291,8,0
7414,7414,13,1,2,0,2,0,0,1,6,0,130,0,26,0,2,8,18,16,291,8,0
7415,7415,17,7,1,3,0,0,0,1,6,0,103,4,26,0,2,8,18,16,291,8,0
7416,7416,13,7,1,3,2,0,0,1,6,0,205,1,26,0,2,8,18,16,291,8,0
7417,7417,20,9,1,5,2,2,2,1,6,0,92,0,26,0,2,8,18,16,291,8,0
7418,7418,21,1,1,3,0,1,0,1,6,0,107,0,26,0,2,8,18,16,291,8,0
7419,7419,13,0,1,6,0,0,0,1,6,0,863,0,26,0,2,8,18,16,291,8,1
7420,7420,8,9,2,5,0,1,0,1,6,0,65,0,26,0,2,8,18,16,291,8,0
7421,7421,24,0,0,3,0,0,0,1,6,0,556,0,26,0,2,8,18,16,291,8,0
7422,7422,8,8,2,3,0,0,0,1,6,0,115,0,26,0,2,8,18,16,291,8,0
7423,7423,9,9,1,5,0,0,0,1,6,0,180,0,26,0,2,8,18,16,291,8,0
7424,7424,20,0,1,6,0,0,0,1,6,0,87,0,26,0,2,8,18,16,291,8,0
7425,7425,27,4,0,2,2,0,0,1,6,0,70,1,26,0,2,8,18,16,291,8,0
7426,7426,22,9,1,5,0,1,0,1,6,0,435,0,26,0,2,8,18,16,291,8,0
7427,7427,32,0,0,3,0,0,0,1,6,0,132,0,26,0,2,8,18,16,291,8,0
7428,7428,24,0,1,3,0,0,0,1,6,0,312,0,26,0,2,8,18,16,291,8,0
7429,7429,16,0,1,3,0,0,0,1,6,0,283,0,26,0,2,8,18,16,291,8,0
7430,7430,13,0,1,6,0,1,1,1,6,0,182,0,26,0,2,8,18,16,291,8,0
7431,7431,20,1,2,7,2,0,0,1,6,0,379,0,26,0,2,8,18,16,291,8,0
7432,7432,16,4,1,2,2,0,0,1,6,0,127,0,26,0,2,8,18,16,291,8,0
7433,7433,18,4,2,7,0,0,0,1,6,0,126,0,26,0,2,8,18,16,291,8,0
7434,7434,18,3,1,0,0,0,0,1,6,0,91,1,26,0,2,8,18,16,291,8,0
7435,7435,28,1,0,2,0,2,2,1,6,0,78,0,26,0,2,8,18,16,291,8,0
7436,7436,23,9,1,6,0,0,0,1,6,0,417,0,26,0,2,8,18,16,291,8,0
7437,7437,26,1,0,0,2,1,0,1,6,0,618,1,26,0,2,8,18,16,291,8,1
7438,7438,22,9,1,6,2,1,0,1,6,0,407,0,26,0,2,8,18,16,291,8,0
7439,7439,15,9,2,6,0,1,0,1,6,0,160,0,26,0,2,8,18,16,291,8,0
7440,7440,28,1,0,2,0,0,0,1,6,0,171,0,26,0,2,8,18,16,291,8,0
7441,7441,12,9,1,5,0,0,0,1,6,0,210,0,26,0,2,8,18,16,291,8,0
7442,7442,19,3,1,3,0,1,1,1,6,0,135,2,26,0,2,8,18,16,291,8,0
7443,7443,18,1,0,2,0,1,0,1,6,0,461,0,26,0,2,8,18,16,291,8,0
7444,7444,8,1,1,2,2,1,0,1,6,0,763,0,26,0,2,8,18,16,291,8,1
7445,7445,10,0,2,3,2,0,0,1,6,0,682,0,26,0,2,8,18,16,291,8,1
7446,7446,23,0,1,3,0,0,0,1,6,0,171,0,26,0,2,8,18,16,291,8,0
7447,7447,29,3,1,0,0,0,0,1,6,0,68,1,26,0,2,8,18,16,291,8,0
7448,7448,13,7,2,5,0,1,0,1,6,0,120,2,26,0,2,8,18,16,291,8,0
7449,7449,35,1,2,7,2,0,0,1,6,0,67,1,26,0,2,8,18,16,291,8,0
7450,7450,19,0,1,3,0,0,0,1,6,0,381,1,26,0,2,8,18,16,291,8,0
7451,7451,15,1,1,5,0,0,0,1,6,0,278,1,26,0,2,8,18,16,291,8,0
7452,7452,26,1,1,0,2,0,1,1,6,0,126,0,26,0,2,8,18,16,291,8,0
7453,7453,9,1,2,2,0,1,0,1,6,0,149,0,26,0,2,8,18,16,291,8,0
7454,7454,39,9,1,0,2,0,0,1,6,0,95,0,26,0,2,8,18,16,291,8,0
7455,7455,15,1,1,2,0,0,0,1,6,0,197,0,26,0,2,8,18,16,291,8,0
7456,7456,26,1,1,0,2,1,0,1,6,0,38,2,26,0,2,8,18,16,291,8,0
7457,7457,23,4,0,6,2,1,1,1,6,0,201,2,26,0,2,8,18,16,291,8,0
7458,7458,13,1,1,0,2,1,0,1,6,0,176,3,26,0,2,8,18,16,291,8,0
7459,7459,9,0,1,3,0,1,0,1,6,0,61,1,26,0,2,8,18,16,291,8,0
7460,7460,25,10,0,3,0,0,0,1,6,0,275,1,26,0,2,8,18,16,291,8,0
7461,7461,15,1,1,0,0,0,0,1,6,0,201,3,26,0,2,8,18,16,291,8,0
7462,7462,16,0,1,6,0,0,0,1,6,0,724,0,26,0,2,8,18,16,291,8,0
7463,7463,25,1,1,2,2,1,0,1,6,0,143,3,26,0,2,8,18,16,291,8,0
7464,7464,26,0,1,6,0,0,0,1,6,0,197,2,26,0,2,8,18,16,291,8,0
7465,7465,9,0,2,3,0,0,1,1,6,0,143,1,26,0,2,8,18,16,291,8,0
7466,7466,24,1,1,0,0,1,0,1,6,0,153,1,26,0,2,8,18,16,291,8,0
7467,7467,22,9,1,5,0,0,0,1,6,0,197,11,26,0,2,8,18,16,291,8,0
7468,7468,9,7,2,7,0,1,0,1,6,0,536,1,26,0,2,8,18,16,291,8,0
7469,7469,31,1,1,5,0,0,0,1,6,0,120,1,26,0,2,8,18,16,291,8,0
7470,7470,30,1,1,1,2,1,0,1,6,0,604,1,26,0,2,8,18,16,291,8,1
7471,7471,24,0,1,6,0,0,0,1,6,0,254,0,26,0,2,8,18,16,291,8,0
7472,7472,20,1,2,2,2,0,0,1,6,0,121,0,26,0,2,8,18,16,291,8,0
7473,7473,43,0,1,3,0,1,0,1,6,0,118,1,26,0,2,8,18,16,291,8,0
7474,7474,7,9,2,5,2,1,1,1,6,0,447,0,26,0,2,8,18,16,291,8,0
7475,7475,35,7,1,3,2,2,2,1,6,0,853,1,26,0,2,8,18,16,291,8,1
7476,7476,27,1,1,0,0,1,0,1,6,0,151,1,26,0,2,8,18,16,291,8,0
7477,7477,13,7,1,3,0,1,1,1,6,0,114,1,26,0,2,8,18,16,291,8,0
7478,7478,33,9,1,5,0,1,0,1,6,0,854,1,26,0,2,8,18,16,291,8,1
7479,7479,13,1,1,2,2,0,0,1,6,0,115,0,26,0,2,8,18,16,291,8,0
7480,7480,13,7,1,3,0,0,0,1,6,0,274,0,26,0,2,8,18,16,291,8,0
7481,7481,18,1,1,7,0,0,0,1,6,0,100,1,26,0,2,8,18,16,291,8,0
7482,7482,10,7,2,3,0,0,0,1,6,0,156,1,26,0,2,8,18,16,291,8,0
7483,7483,36,9,1,5,2,1,0,1,6,0,153,0,26,0,2,8,18,16,291,8,0
7484,7484,36,9,1,5,2,1,0,1,6,0,264,0,26,0,2,8,18,16,291,8,0
7485,7485,40,7,0,3,0,0,0,1,6,0,251,0,26,0,2,8,18,16,291,8,0
7486,7486,14,7,1,3,0,0,0,1,6,0,1227,0,26,0,2,8,18,16,291,8,1
7487,7487,8,0,2,7,0,0,0,1,6,0,48,3,26,0,2,8,18,16,291,8,0
7488,7488,27,9,1,5,2,0,0,1,6,0,119,0,26,0,2,8,18,16,291,8,0
7489,7489,30,0,2,6,0,0,0,1,6,0,104,2,26,0,2,8,18,16,291,8,0
7490,7490,11,9,2,5,0,1,0,1,6,0,65,12,26,0,2,8,18,16,291,8,0
7491,7491,27,9,1,3,0,0,0,1,6,0,75,0,26,0,2,8,18,16,291,8,0
7492,7492,29,1,0,0,0,1,0,1,6,0,157,2,26,0,2,8,18,16,291,8,0
7493,7493,21,1,2,2,2,1,0,1,6,0,565,1,26,0,2,8,18,16,291,8,0
7494,7494,12,0,1,6,0,0,0,1,6,0,165,0,26,0,2,8,18,16,291,8,0
7495,7495,29,10,0,2,0,0,0,1,6,0,314,0,26,0,2,8,18,16,291,8,0
7496,7496,24,0,0,3,0,1,0,1,6,0,109,0,26,0,2,8,18,16,291,8,0
7497,7497,21,1,2,2,0,1,0,1,6,0,219,0,26,0,2,8,18,16,291,8,0
7498,7498,8,0,2,7,0,0,0,1,6,0,60,0,26,0,2,8,18,16,291,8,0
7499,7499,7,1,1,2,2,1,0,1,6,0,385,1,26,0,2,8,18,16,291,8,0
7500,7500,13,0,1,7,0,1,0,1,6,0,96,1,26,0,2,8,18,16,291,8,0
7501,7501,20,0,1,3,0,0,0,1,6,0,867,0,26,0,2,8,18,16,291,8,0
7502,7502,43,1,1,0,2,1,0,1,6,0,161,0,26,0,2,8,18,16,291,8,0
7503,7503,21,9,1,5,0,0,0,1,6,0,448,0,26,0,2,8,18,16,291,8,0
7504,7504,16,0,1,7,0,2,2,1,6,0,137,0,26,0,2,8,18,16,291,8,0
7505,7505,30,0,1,6,2,1,0,1,6,0,155,0,26,0,2,8,18,16,291,8,0
7506,7506,28,11,1,7,0,0,0,1,6,0,633,0,26,0,2,8,18,16,291,8,0
7507,7507,38,9,1,6,0,0,0,1,6,0,58,0,26,0,2,8,18,16,291,8,0
7508,7508,14,1,1,2,0,1,0,1,6,0,127,0,26,0,2,8,18,16,291,8,0
7509,7509,20,0,0,3,2,0,0,1,6,0,99,7,26,0,2,8,18,16,291,8,0
7510,7510,29,9,1,6,0,1,0,1,6,0,170,3,26,0,2,8,18,16,291,8,0
7511,7511,22,0,1,6,0,0,0,1,6,0,208,1,26,0,2,8,18,16,291,8,0
7512,7512,13,1,1,7,2,1,1,1,6,0,129,1,26,0,2,8,18,16,291,8,0
7513,7513,29,4,1,2,0,0,0,1,6,0,134,2,26,0,2,8,18,16,291,8,0
7514,7514,26,0,1,6,0,0,0,1,6,0,129,2,26,0,2,8,18,16,291,8,0
7515,7515,11,9,2,3,0,0,0,1,6,0,184,1,26,0,2,8,18,16,291,8,0
7516,7516,36,6,1,6,0,0,0,1,6,0,371,1,26,0,2,8,18,16,291,8,0
7517,7517,37,7,1,7,0,0,0,1,6,0,270,0,26,0,2,8,18,16,291,8,0
7518,7518,11,7,2,3,0,0,0,1,6,0,145,1,26,0,2,8,18,16,291,8,0
7519,7519,16,9,1,3,0,1,0,1,6,0,136,1,26,0,2,8,18,16,291,8,0
7520,7520,19,10,1,2,0,0,0,1,6,0,363,7,26,0,2,8,18,16,291,8,0
7521,7521,21,1,1,7,0,1,0,1,6,0,63,1,26,0,2,8,18,16,291,8,0
7522,7522,42,2,0,3,0,0,0,1,6,0,143,0,26,0,2,8,18,16,291,8,0
7523,7523,19,1,2,1,0,1,0,1,6,0,56,1,26,0,2,8,18,16,291,8,0
7524,7524,26,1,1,2,2,1,0,1,6,0,226,1,26,0,2,8,18,16,291,8,0
7525,7525,32,1,1,0,2,1,1,1,6,0,35,0,26,0,2,8,18,16,291,8,0
7526,7526,19,1,1,2,0,0,1,1,6,0,298,2,26,0,2,8,18,16,291,8,0
7527,7527,30,6,1,7,2,1,0,1,6,0,158,0,26,0,2,8,18,16,291,8,0
7528,7528,15,0,2,6,0,0,0,1,6,0,47,7,26,0,2,8,18,16,291,8,0
7529,7529,32,6,2,2,0,1,1,1,6,0,827,4,26,0,2,8,18,16,291,8,0
7530,7530,17,0,1,6,0,0,0,1,6,0,83,1,26,0,2,8,18,16,291,8,0
7531,7531,20,0,2,6,0,0,1,1,6,0,570,1,26,0,2,8,18,16,291,8,0
7532,7532,24,0,1,5,2,1,0,1,6,0,72,0,26,0,2,8,18,16,291,8,0
7533,7533,6,7,2,3,0,0,0,1,6,0,557,1,26,0,2,8,18,16,291,8,0
7534,7534,9,9,1,5,0,0,0,1,6,0,59,0,26,0,2,8,18,16,291,8,0
7535,7535,37,0,1,0,2,2,2,1,6,0,296,0,26,0,2,8,18,16,291,8,0
7536,7536,29,0,1,6,2,0,0,1,6,0,38,4,26,0,2,8,18,16,291,8,0
7537,7537,14,0,1,3,0,0,0,1,6,0,170,0,26,0,2,8,18,16,291,8,0
7538,7538,20,0,1,3,0,1,0,1,6,0,422,1,26,0,2,8,18,16,291,8,0
7539,7539,36,0,2,6,2,2,2,1,6,0,230,1,26,0,2,8,18,16,291,8,0
7540,7540,37,3,0,0,2,1,0,1,6,0,141,8,26,0,2,8,18,16,291,8,0
7541,7541,14,7,2,3,0,0,0,1,6,0,76,2,26,0,2,8,18,16,291,8,0
7542,7542,24,2,1,6,0,1,0,1,6,0,691,9,26,0,2,8,18,16,291,8,1
7543,7543,13,0,1,6,0,1,0,1,6,0,238,2,26,0,2,8,18,16,291,8,0
7544,7544,39,1,1,0,2,0,0,1,6,0,1086,14,26,0,2,8,18,16,291,8,1
7545,7545,16,7,2,3,0,1,0,1,6,0,111,0,26,0,2,8,18,16,291,8,0
7546,7546,16,0,1,3,0,0,1,1,6,0,84,2,26,0,2,8,18,16,291,8,0
7547,7547,17,0,1,6,0,0,0,1,6,0,371,1,26,0,2,8,18,16,291,8,0
7548,7548,17,0,1,6,0,1,0,1,6,0,103,1,26,0,2,8,18,16,291,8,0
7549,7549,22,1,1,1,0,0,0,1,6,0,206,1,26,0,2,8,18,16,291,8,0
7550,7550,26,1,1,2,2,0,0,1,6,0,1362,1,26,0,2,8,18,16,291,8,1
7551,7551,13,7,1,3,0,1,0,1,6,0,265,2,26,0,2,8,18,16,291,8,0
7552,7552,38,1,1,1,2,0,0,1,6,0,567,1,26,0,2,8,18,16,291,8,0
7553,7553,11,1,1,2,0,0,0,1,6,0,254,1,26,0,2,8,18,16,291,8,0
7554,7554,42,9,1,7,0,0,0,1,6,0,464,1,26,0,2,8,18,16,291,8,0
7555,7555,20,1,1,3,0,0,0,1,6,0,1200,1,26,0,2,8,18,16,291,8,1
7556,7556,16,1,1,0,0,0,0,1,6,0,33,1,26,0,2,8,18,16,291,8,0
7557,7557,16,9,2,5,2,1,0,1,6,0,613,1,26,0,2,8,18,16,291,8,0
7558,7558,8,1,2,3,0,0,0,1,6,0,1182,2,26,0,2,8,18,16,291,8,0
7559,7559,15,0,2,6,2,0,0,1,6,0,96,2,26,0,2,8,18,16,291,8,0
7560,7560,31,6,1,3,2,1,0,1,6,0,171,1,26,0,2,8,18,16,291,8,0
7561,7561,26,9,1,5,2,1,0,1,6,0,53,4,26,0,2,8,18,16,291,8,0
7562,7562,21,1,2,2,2,0,0,1,6,0,91,1,26,0,2,8,18,16,291,8,0
7563,7563,25,9,1,5,2,1,0,1,6,0,185,2,26,0,2,8,18,16,291,8,0
7564,7564,26,9,0,5,0,1,0,1,6,0,201,0,26,0,2,8,18,16,291,8,0
7565,7565,24,9,2,6,2,0,1,1,6,0,169,2,26,0,2,8,18,16,291,8,0
7566,7566,29,0,1,3,0,0,0,1,6,0,515,1,26,0,2,8,18,16,291,8,0
7567,7567,27,9,1,5,2,1,0,1,6,0,388,6,26,0,2,8,18,16,291,8,0
7568,7568,18,1,1,1,0,1,0,1,6,0,178,1,26,0,2,8,18,16,291,8,0
7569,7569,36,3,0,0,0,1,0,1,6,0,422,8,26,0,2,8,18,16,291,8,0
7570,7570,12,7,1,3,0,0,0,1,6,0,76,1,26,0,2,8,18,16,291,8,0
7571,7571,12,9,1,5,0,0,0,1,6,0,885,2,26,0,2,8,18,16,291,8,1
7572,7572,34,5,0,2,0,0,0,1,6,0,296,1,26,0,2,8,18,16,291,8,0
7573,7573,16,9,3,5,2,1,0,1,6,0,378,0,26,0,2,8,18,16,291,8,0
7574,7574,24,9,2,5,0,2,2,1,6,0,136,1,26,0,2,8,18,16,291,8,0
7575,7575,16,7,1,0,0,0,0,1,6,0,58,0,26,0,2,8,18,16,291,8,0
7576,7576,18,0,1,6,0,0,0,1,6,0,60,0,26,0,2,8,18,16,291,8,0
7577,7577,39,1,1,5,0,2,2,1,6,0,340,0,26,0,2,8,18,16,291,8,0
7578,7578,19,1,2,2,0,0,0,1,6,0,522,0,26,0,2,8,18,16,291,8,0
7579,7579,22,4,1,2,0,1,0,1,6,0,159,0,26,0,2,8,18,16,291,8,0
7580,7580,8,0,2,3,0,0,0,1,6,0,113,0,26,0,2,8,18,16,291,8,0
7581,7581,9,7,2,3,0,1,0,1,6,0,123,1,26,0,2,8,18,16,291,8,0
7582,7582,29,1,1,2,2,0,0,1,6,0,306,0,26,0,2,8,18,16,291,8,0
7583,7583,23,0,1,5,0,0,1,1,6,0,148,0,26,0,2,8,18,16,291,8,0
7584,7584,15,9,1,5,0,1,0,1,6,0,322,1,26,0,2,8,18,16,291,8,0
7585,7585,42,5,2,3,0,0,0,1,6,0,475,3,26,0,2,8,18,16,291,8,0
7586,7586,21,0,0,3,0,1,0,1,6,0,224,4,26,0,2,8,18,16,291,8,0
7587,7587,13,1,1,1,0,0,0,1,6,0,88,1,26,0,2,8,18,16,291,8,0
7588,7588,31,2,1,7,2,0,0,1,6,0,509,1,26,0,2,8,18,16,291,8,0
7589,7589,32,1,0,3,0,0,0,1,6,0,152,0,26,0,2,8,18,16,291,8,0
7590,7590,30,11,1,7,2,0,0,1,6,0,147,0,26,0,2,8,18,16,291,8,0
7591,7591,20,4,1,6,0,1,0,1,6,0,97,1,26,0,2,8,18,16,291,8,0
7592,7592,22,1,0,2,0,1,0,1,6,0,113,2,26,0,2,8,18,16,291,8,0
7593,7593,14,0,1,2,0,1,0,1,6,0,465,2,26,0,2,8,18,16,291,8,0
7594,7594,14,0,1,6,0,0,0,1,6,0,294,2,26,0,2,8,18,16,291,8,0
7595,7595,31,0,0,6,0,1,0,1,6,0,224,3,26,0,2,8,18,16,291,8,0
7596,7596,24,7,1,3,2,1,0,1,6,0,58,2,26,0,2,8,18,16,291,8,0
7597,7597,12,7,1,7,0,1,0,1,6,0,137,2,26,0,2,8,18,16,291,8,0
7598,7598,32,2,1,6,0,1,0,1,6,0,142,1,26,0,2,8,18,16,291,8,0
7599,7599,14,1,2,2,2,0,0,1,6,0,312,6,26,0,2,8,18,16,291,8,0
7600,7600,31,0,1,5,2,1,0,1,6,0,34,1,26,0,2,8,18,16,291,8,0
7601,7601,21,7,0,1,0,0,0,1,6,0,825,1,26,0,2,8,18,16,291,8,0
7602,7602,29,1,1,2,0,1,0,1,6,0,116,5,26,0,2,8,18,16,291,8,0
7603,7603,21,6,1,2,0,1,0,1,6,0,103,4,26,0,2,8,18,16,291,8,0
7604,7604,26,4,1,7,0,0,0,1,6,0,38,1,26,0,2,8,18,16,291,8,0
7605,7605,36,0,1,2,2,1,0,1,6,0,168,2,26,0,2,8,18,16,291,8,0
7606,7606,19,1,1,2,0,1,0,1,6,0,31,5,26,0,2,8,18,16,291,8,0
7607,7607,17,4,1,6,0,0,0,1,6,0,66,1,26,0,2,8,18,16,291,8,0
7608,7608,24,1,1,0,0,0,0,1,6,0,512,1,26,0,2,8,18,16,291,8,0
7609,7609,18,1,1,2,0,1,0,1,6,0,188,1,26,0,2,8,18,16,291,8,0
7610,7610,21,9,2,6,0,2,2,1,6,0,214,1,26,0,2,8,18,16,291,8,0
7611,7611,32,2,1,6,2,1,1,1,6,0,65,1,26,0,2,8,18,16,291,8,0
7612,7612,20,0,1,3,0,0,0,1,6,0,80,1,26,0,2,8,18,16,291,8,0
7613,7613,32,1,1,1,0,1,0,1,6,0,1483,1,26,0,2,8,18,16,291,8,1
7614,7614,19,7,1,3,2,0,0,1,6,0,358,3,26,0,2,8,18,16,291,8,0
7615,7615,37,4,1,2,0,1,0,1,6,0,398,4,26,0,2,8,18,16,291,8,0
7616,7616,12,1,1,3,0,1,1,1,6,0,62,2,26,0,2,8,18,16,291,8,0
7617,7617,26,9,1,5,0,0,0,1,6,0,265,1,26,0,2,8,18,16,291,8,0
7618,7618,35,6,1,6,2,0,0,1,6,0,618,2,26,0,2,8,18,16,291,8,0
7619,7619,14,4,2,5,0,1,0,1,6,0,256,5,26,0,2,8,18,16,291,8,0
7620,7620,31,9,2,7,0,1,0,1,6,0,722,2,26,0,2,8,18,16,291,8,1
7621,7621,22,1,1,2,0,0,0,1,6,0,199,2,26,0,2,8,18,16,291,8,0
7622,7622,21,7,1,3,0,0,0,1,6,0,510,2,26,0,2,8,18,16,291,8,0
7623,7623,20,0,2,6,0,1,0,1,6,0,355,1,26,0,2,8,18,16,291,8,0
7624,7624,30,9,1,2,0,0,0,1,6,0,150,4,26,0,2,8,18,16,291,8,0
7625,7625,22,1,1,0,0,1,0,1,6,0,159,3,26,0,2,8,18,16,291,8,0
7626,7626,12,4,2,6,0,0,0,1,6,0,170,1,26,0,2,8,18,16,291,8,0
7627,7627,17,3,0,1,0,0,0,1,6,0,243,2,26,0,2,8,18,16,291,8,0
7628,7628,35,6,2,6,2,1,1,1,6,0,140,1,26,0,2,8,18,16,291,8,0
7629,7629,12,1,2,2,0,0,0,1,6,0,267,13,26,0,2,8,18,16,291,8,0
7630,7630,19,1,1,7,2,1,0,1,6,0,219,3,26,0,2,8,18,16,291,8,0
7631,7631,37,1,1,7,2,0,0,1,6,0,67,1,26,0,2,8,18,16,291,8,0
7632,7632,16,9,3,5,2,0,0,1,6,0,112,1,26,0,2,8,18,16,291,8,0
7633,7633,30,0,1,6,2,0,0,1,6,0,216,2,26,0,2,8,18,16,291,8,0
7634,7634,42,1,0,0,0,0,0,1,6,0,167,1,26,0,2,8,18,16,291,8,0
7635,7635,21,9,0,5,0,1,1,1,6,0,78,2,26,0,2,8,18,16,291,8,0
7636,7636,28,1,1,2,2,0,0,1,6,0,222,8,26,0,2,8,18,16,291,8,0
7637,7637,24,9,2,5,0,0,0,1,6,0,363,2,26,0,2,8,18,16,291,8,0
7638,7638,27,7,1,2,0,1,0,1,6,0,109,3,26,0,2,8,18,16,291,8,0
7639,7639,15,7,2,3,0,0,0,1,6,0,67,1,26,0,2,8,18,16,291,8,0
7640,7640,38,9,1,6,0,0,0,1,6,0,41,2,26,0,2,8,18,16,291,8,0
7641,7641,30,9,0,3,0,0,0,1,6,0,156,4,26,0,2,8,18,16,291,8,0
7642,7642,15,1,1,2,0,1,0,1,6,0,108,2,26,0,2,8,18,16,291,8,0
7643,7643,10,1,1,1,0,1,0,1,6,0,408,1,26,0,2,8,18,16,291,8,0
7644,7644,18,1,1,3,0,1,1,1,6,0,272,1,26,0,2,8,18,16,291,8,0
7645,7645,42,9,1,2,0,0,0,1,6,0,135,8,26,0,2,8,18,16,291,8,0
7646,7646,18,9,1,1,0,0,0,1,6,0,107,2,26,0,2,8,18,16,291,8,0
7647,7647,16,6,2,0,0,1,0,1,6,0,742,1,26,0,2,8,18,16,291,8,0
7648,7648,19,1,1,0,2,1,0,1,6,0,166,1,26,0,2,8,18,16,291,8,0
7649,7649,20,1,1,2,2,1,1,1,6,0,376,2,26,0,2,8,18,16,291,8,0
7650,7650,39,0,1,3,0,1,0,1,6,0,138,1,26,0,2,8,18,16,291,8,0
7651,7651,13,1,2,2,2,0,0,1,6,0,16,17,26,0,2,8,18,16,291,8,0
7652,7652,25,7,1,3,0,0,0,1,6,0,980,1,26,0,2,8,18,16,291,8,1
7653,7653,27,9,1,3,0,1,0,1,6,0,363,6,26,0,2,8,18,16,291,8,0
7654,7654,26,4,1,6,0,1,0,1,6,0,339,3,26,0,2,8,18,16,291,8,0
7655,7655,12,3,1,3,0,0,0,1,6,0,161,11,26,0,2,8,18,16,291,8,0
7656,7656,23,0,2,6,0,1,0,1,6,0,28,2,26,0,2,8,18,16,291,8,0
7657,7657,32,4,0,6,0,0,0,1,6,0,170,6,26,0,2,8,18,16,291,8,0
7658,7658,16,0,2,3,0,1,0,1,6,0,66,2,26,0,2,8,18,16,291,8,0
7659,7659,24,3,1,6,2,0,0,1,6,0,199,2,26,0,2,8,18,16,291,8,0
7660,7660,10,7,2,3,0,1,0,1,6,0,274,1,26,0,2,8,18,16,291,8,0
7661,7661,28,7,0,3,0,0,0,1,6,0,136,7,26,0,2,8,18,16,291,8,0
7662,7662,17,3,2,6,0,0,0,1,6,0,62,1,26,0,2,8,18,16,291,8,0
7663,7663,18,9,2,6,0,0,0,1,6,0,58,2,26,0,2,8,18,16,291,8,0
7664,7664,28,11,2,0,0,1,0,1,6,0,189,4,26,0,2,8,18,16,291,8,0
7665,7665,18,6,1,2,0,1,1,1,6,0,135,1,26,0,2,8,18,16,291,8,0
7666,7666,17,1,1,2,0,1,0,1,6,0,319,5,26,0,2,8,18,16,291,8,0
7667,7667,30,0,1,3,0,1,0,1,6,0,352,2,26,0,2,8,18,16,291,8,0
7668,7668,10,9,2,5,0,0,0,1,6,0,230,1,26,0,2,8,18,16,291,8,0
